year_film,year_ceremony,ceremony,category,name,film,win,Gross,Date,Runtime,Awards,nominations,imdb,tomato,Metacr,imdbVotes,Documentary,Thriller,Short,Comedy,Fantasy,Animation,Mystery,Music,Biography,Drama,Western,Sci-Fi,Musical,History,Action,Crime,Romance,Family,Adventure,Sport,Horror,War
2010,2011,83,DIRECTING,David O Russell,The Fighter,False,93617009.0,Dec,116,72.0,122.0,7.8,91.0,79.0,324056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010,2011,83,DIRECTING,Tom Hooper,The Kings Speech,True,138797449.0,Dec,118,106.0,204.0,8.0,95.0,88.0,609260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2011,83,DIRECTING,David Fincher,The Social Network,False,96962694.0,Oct,120,169.0,179.0,7.7,96.0,95.0,584673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2011,83,DIRECTING,Joel Coen and Ethan Coen,True Grit,False,171243005.0,Dec,110,37.0,159.0,7.6,96.0,80.0,293533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2012,84,DIRECTING,Michel Hazanavicius,The Artist,True,44671682.0,Jan,100,156.0,203.0,7.9,95.0,89.0,221349.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,2012,84,DIRECTING,Alexander Payne,The Descendants,False,82584160.0,Dec,115,65.0,146.0,7.3,89.0,84.0,226564.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2012,84,DIRECTING,Martin Scorsese,Hugo,False,73864507.0,Nov,126,56.0,190.0,7.5,93.0,83.0,291357.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,2012,84,DIRECTING,Woody Allen,Midnight in Paris,False,56817045.0,Jun,94,25.0,101.0,7.7,93.0,81.0,365682.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,2012,84,DIRECTING,Terrence Malick,The Tree of Life,False,13303319.0,May,139,116.0,123.0,6.8,84.0,85.0,160256.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2013,85,DIRECTING,Michael Haneke,Amour,False,6739492.0,Sep,127,79.0,104.0,7.9,93.0,94.0,87562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012,2013,85,DIRECTING,Benh Zeitlin,Beasts of the Southern Wild,False,12795746.0,Jul,93,92.0,125.0,7.3,87.0,86.0,78595.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,2013,85,DIRECTING,Ang Lee,Life of Pi,True,51854875.0,Nov,127,78.0,131.0,7.9,87.0,79.0,551704.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,2013,85,DIRECTING,Steven Spielberg,Lincoln,False,37519139.0,Nov,150,107.0,248.0,7.3,89.0,86.0,234637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012,2013,85,DIRECTING,David O Russell,Silver Linings Playbook,False,132092958.0,Dec,122,88.0,147.0,7.7,92.0,81.0,635560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013,2014,86,DIRECTING,David O Russell,American Hustle,False,150117807.0,Dec,138,70.0,215.0,7.2,92.0,90.0,428272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2014,86,DIRECTING,Alfonso Cuar처n,Gravity,True,274092705.0,Oct,91,232.0,179.0,7.7,96.0,96.0,733274.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2014,86,DIRECTING,Alexander Payne,Nebraska,False,17654912.0,Jan,115,28.0,161.0,7.7,91.0,86.0,107637.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,2014,86,DIRECTING,Steve McQueen,12 Years a Slave,False,56671993.0,Nov,134,237.0,333.0,8.1,95.0,96.0,600537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2014,86,DIRECTING,Martin Scorsese,The Wolf of Wall Street,False,116900694.0,Dec,180,38.0,170.0,8.2,79.0,75.0,1083088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2015,87,DIRECTING,Alejandro G I챰찼rritu,Birdman or The Unexpected Virtue of Ignorance,True,42340598.0,Nov,119,191.0,280.0,7.7,91.0,87.0,543527.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2015,87,DIRECTING,Richard Linklater,Boyhood,False,25352281.0,Aug,165,172.0,212.0,7.9,97.0,100.0,322367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2015,87,DIRECTING,Bennett Miller,Foxcatcher,False,12096300.0,Jan,134,12.0,75.0,7.0,87.0,81.0,128766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,2015,87,DIRECTING,Wes Anderson,The Grand Budapest Hotel,False,59301324.0,Mar,99,128.0,222.0,8.1,91.0,88.0,657039.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,2015,87,DIRECTING,Morten Tyldum,The Imitation Game,False,91125683.0,Dec,114,48.0,159.0,8.0,90.0,73.0,640868.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,2016,88,DIRECTING,Adam McKay,The Big Short,False,70259870.0,Dec,130,37.0,80.0,7.8,88.0,81.0,326711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2016,88,DIRECTING,George Miller,Mad Max Fury Road,False,154058340.0,May,120,234.0,220.0,8.1,97.0,90.0,815949.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,2016,88,DIRECTING,Alejandro G I챰찼rritu,The Revenant,True,183637894.0,Jan,156,88.0,185.0,8.0,79.0,76.0,651506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,2016,88,DIRECTING,Lenny Abrahamson,Room,False,38322743.0,Jan,118,104.0,139.0,8.1,93.0,86.0,334957.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2016,88,DIRECTING,Tom McCarthy,Spotlight,False,45055776.0,Nov,129,123.0,141.0,8.1,97.0,93.0,385890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2017,89,DIRECTING,Denis Villeneuve,Arrival,False,59866942.41791045,Nov,116,67.0,258.0,7.9,94.0,81.0,544941.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2017,89,DIRECTING,Mel Gibson,Hacksaw Ridge,False,67209615.0,Nov,139,51.0,114.0,8.1,85.0,71.0,393120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,2017,89,DIRECTING,Damien Chazelle,La La Land,True,151101803.0,Dec,128,235.0,276.0,8.0,91.0,93.0,463791.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016,2017,89,DIRECTING,Kenneth Lonergan,Manchester by the Sea,False,47695371.0,Dec,137,128.0,256.0,7.8,96.0,96.0,225314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2017,89,DIRECTING,Barry Jenkins,Moonlight,False,27854932.0,Nov,111,225.0,284.0,7.4,98.0,99.0,243114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2018,90,DIRECTING,Christopher Nolan,Dunkirk,False,189740665.0,Jul,106,64.0,227.0,7.9,93.0,94.0,494479.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017,2018,90,DIRECTING,Jordan Peele,Get Out,False,176040665.0,Feb,104,151.0,199.0,7.7,98.0,84.0,442130.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017,2018,90,DIRECTING,Greta Gerwig,Lady Bird,False,48958273.0,Dec,94,119.0,218.0,7.4,99.0,94.0,201539.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2018,90,DIRECTING,Paul Thomas Anderson,Phantom Thread,False,21198205.0,Jan,130,57.0,116.0,7.5,92.0,90.0,94637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017,2018,90,DIRECTING,Guillermo del Toro,The Shape of Water,True,63859435.0,Dec,123,133.0,345.0,7.3,92.0,87.0,333132.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2018,2019,91,DIRECTING,Spike Lee,BlacKkKlansman,False,49275340.0,Aug,135,42.0,201.0,7.5,96.0,83.0,174872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2019,91,DIRECTING,Pawel Pawlikowski,Cold War,False,4580048.0,Mar,89,44.0,106.0,7.6,85.8449111470113,90.0,40457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,2019,91,DIRECTING,Yorgos Lanthimos,The Favourite,False,34366783.0,Dec,119,177.0,316.0,7.6,93.0,90.0,146044.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2019,91,DIRECTING,Alfonso Cuar처n,Roma,True,59866942.41791045,Nov,135,248.0,201.0,7.7,85.8449111470113,96.0,122602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2019,91,DIRECTING,Adam McKay,Vice,False,47836282.0,Dec,132,32.0,129.0,7.2,66.0,61.0,97207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
